,Date,Winner,Method,Weight_class,W_round,W_round_time,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_link,B_link,N_Rounds,Fight_time,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land,R_Height,R_Reach,R_Stance,B_Height,B_Reach,B_Stance,R_age,B_age
7301,2015-12-10,R,Sub,Women's Strawweight,5,145,0.0,0.0,4.0,0.0,0.0,0.0,1001.0,26.0,http://ufcstats.com/fighter-details/47b63240018d5d86,http://ufcstats.com/fighter-details/4d5197f331c47290,5,1645,158.0,104.0,97.0,53.0,10.0,8.0,2.0,0.0,100.0,57.0,50.0,10.0,82.0,43.0,30.0,2.0,16.0,12.0,15.0,4.0,2.0,2.0,5.0,4.0,53.0,27.0,46.0,8.0,13.0,9.0,4.0,2.0,34.0,21.0,0.0,0.0,65.0,65.0,Orthodox,64.0,65.0,Orthodox,23.0,21.0
7302,2021-10-30,R,Dec,Flyweight,3,300,0.0,0.0,1.0,2.0,1.0,0.0,724.0,16.0,http://ufcstats.com/fighter-details/f00ac08ab056af5d,http://ufcstats.com/fighter-details/253076a23d03dcd0,3,1200,87.0,62.0,86.0,74.0,5.0,4.0,1.0,0.0,40.0,18.0,37.0,25.0,37.0,16.0,24.0,13.0,1.0,1.0,3.0,2.0,2.0,1.0,10.0,10.0,26.0,8.0,25.0,14.0,0.0,0.0,2.0,1.0,14.0,10.0,10.0,10.0,67.0,70.0,Southpaw,68.0,69.0,Orthodox,30.0,30.0
7303,2018-08-12,B,Dec,Flyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/253076a23d03dcd0,http://ufcstats.com/fighter-details/82b4e942781b1046,3,1200,158.0,108.0,156.0,87.0,10.0,1.0,1.0,1.0,154.0,105.0,145.0,81.0,125.0,79.0,123.0,60.0,13.0,10.0,19.0,18.0,16.0,16.0,3.0,3.0,118.0,84.0,133.0,70.0,14.0,10.0,5.0,5.0,22.0,11.0,7.0,6.0,68.0,69.0,Orthodox,68.0,69.0,Orthodox,26.0,22.0
7304,2017-11-25,R,KO,Welterweight,1,15,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,http://ufcstats.com/fighter-details/32490e80ddab1e5a,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,3,315,15.0,15.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,14.0,3.0,1.0,13.0,13.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,72.0,71.0,Orthodox,72.0,74.0,Orthodox,27.0,27.0
7305,2017-07-16,R,KO,Welterweight,2,239,1.0,0.0,0.0,0.0,0.0,0.0,10.0,181.0,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,http://ufcstats.com/fighter-details/7dfb56f24fe5ddea,3,839,71.0,29.0,91.0,46.0,1.0,0.0,5.0,2.0,65.0,24.0,63.0,25.0,46.0,14.0,45.0,15.0,14.0,7.0,12.0,5.0,5.0,3.0,6.0,5.0,54.0,18.0,53.0,18.0,8.0,5.0,10.0,7.0,3.0,1.0,0.0,0.0,73.0,74.0,Southpaw,72.0,74.0,Orthodox,30.0,27.0
7306,2020-05-16,R,Sub,Heavyweight,2,125,0.0,0.0,1.0,0.0,0.0,0.0,143.0,93.0,http://ufcstats.com/fighter-details/d31a5546c0e9b213,http://ufcstats.com/fighter-details/1a9480fc288e55d7,3,725,65.0,45.0,65.0,42.0,2.0,2.0,0.0,0.0,52.0,32.0,48.0,27.0,33.0,14.0,30.0,10.0,7.0,6.0,8.0,7.0,12.0,12.0,10.0,10.0,45.0,26.0,41.0,21.0,3.0,3.0,7.0,6.0,4.0,3.0,0.0,0.0,74.0,80.0,Orthodox,78.0,81.0,Orthodox,27.0,28.0
7307,2019-07-30,R,Sub,Heavyweight,1,196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/d31a5546c0e9b213,http://ufcstats.com/fighter-details/9acf42aebe9bb895,3,496,41.0,23.0,36.0,28.0,0.0,0.0,1.0,0.0,29.0,14.0,15.0,8.0,27.0,12.0,10.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,4.0,10.0,2.0,11.0,5.0,1.0,1.0,4.0,3.0,18.0,11.0,0.0,0.0,74.0,80.0,Orthodox,74.0,76.0,Southpaw,26.0,29.0
7308,2005-06-26,R,KO,Heavyweight,1,518,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd,http://ufcstats.com/fighter-details/154a6b3ffae264cd,3,1118,120.0,98.0,29.0,11.0,0.0,0.0,2.0,1.0,37.0,20.0,23.0,6.0,37.0,20.0,22.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,33.0,19.0,19.0,4.0,75.0,77.0,Orthodox,72.0,74.0,Southpaw,29.0,35.0
7309,2022-11-19,R,Dec,Bantamweight,3,300,0.0,1.0,1.0,0.0,3.0,0.0,377.0,300.0,http://ufcstats.com/fighter-details/cd3d7e37ff2d679c,http://ufcstats.com/fighter-details/0c258d1d8e16e5f1,3,1200,224.0,170.0,109.0,61.0,5.0,2.0,13.0,7.0,115.0,68.0,81.0,41.0,112.0,65.0,70.0,33.0,1.0,1.0,7.0,5.0,2.0,2.0,4.0,3.0,63.0,28.0,55.0,23.0,11.0,5.0,9.0,5.0,41.0,35.0,17.0,13.0,69.0,71.0,Orthodox,66.0,70.0,Orthodox,29.0,29.0
7310,2019-07-06,B,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,22.0,675.0,http://ufcstats.com/fighter-details/6a96ad1bc34fb113,http://ufcstats.com/fighter-details/1ddb480b601cefb1,3,1200,82.0,56.0,112.0,48.0,2.0,2.0,8.0,2.0,43.0,21.0,24.0,4.0,32.0,13.0,17.0,1.0,11.0,8.0,6.0,2.0,0.0,0.0,1.0,1.0,32.0,13.0,18.0,3.0,10.0,7.0,1.0,1.0,1.0,1.0,5.0,0.0,70.0,74.0,Orthodox,74.0,75.0,Southpaw,22.0,32.0
7311,2019-02-23,B,Dec,Welterweight,3,300,0.0,0.0,0.0,1.0,1.0,2.0,359.0,229.0,http://ufcstats.com/fighter-details/e51fcd9cd84c0b93,http://ufcstats.com/fighter-details/6a96ad1bc34fb113,3,1200,47.0,25.0,157.0,105.0,13.0,3.0,1.0,0.0,35.0,15.0,103.0,63.0,29.0,11.0,70.0,36.0,4.0,2.0,16.0,14.0,2.0,2.0,17.0,13.0,30.0,11.0,70.0,36.0,1.0,1.0,7.0,6.0,4.0,3.0,26.0,21.0,66.0,67.0,Orthodox,70.0,74.0,Orthodox,37.0,22.0
7312,2016-04-23,R,Dec,Middleweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,http://ufcstats.com/fighter-details/e1147d3d2dabe1ce,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,3,1200,179.0,92.0,138.0,63.0,0.0,0.0,4.0,0.0,176.0,89.0,137.0,62.0,129.0,51.0,95.0,36.0,11.0,10.0,15.0,4.0,36.0,28.0,27.0,22.0,166.0,83.0,135.0,61.0,4.0,2.0,2.0,1.0,6.0,4.0,0.0,0.0,72.0,73.0,Orthodox,72.0,77.0,Orthodox,25.0,33.0
7313,2015-01-31,R,Dec,Middleweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,http://ufcstats.com/fighter-details/6809c31286b08d97,3,1200,159.0,74.0,156.0,33.0,13.0,8.0,0.0,0.0,152.0,67.0,150.0,29.0,125.0,43.0,106.0,13.0,8.0,6.0,20.0,1.0,19.0,18.0,24.0,15.0,144.0,65.0,148.0,28.0,2.0,1.0,2.0,1.0,6.0,1.0,0.0,0.0,72.0,77.0,Orthodox,73.0,73.0,Orthodox,32.0,32.0
7314,2013-09-04,R,Dec,Middleweight,3,300,2.0,0.0,1.0,0.0,1.0,3.0,484.0,305.0,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,http://ufcstats.com/fighter-details/8abf70f79e9e27c2,3,1200,81.0,57.0,66.0,54.0,2.0,0.0,1.0,0.0,62.0,39.0,17.0,9.0,51.0,29.0,14.0,6.0,6.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,15.0,7.0,10.0,3.0,1.0,1.0,2.0,2.0,46.0,31.0,5.0,4.0,72.0,77.0,Orthodox,74.0,76.0,Orthodox,30.0,30.0
7315,2013-05-18,R,Dec,Middleweight,3,300,0.0,0.0,0.0,2.0,0.0,0.0,292.0,21.0,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,http://ufcstats.com/fighter-details/be4076c9e8d791e3,3,1200,162.0,112.0,50.0,22.0,2.0,1.0,2.0,0.0,67.0,29.0,40.0,14.0,46.0,17.0,33.0,12.0,7.0,5.0,3.0,1.0,14.0,7.0,4.0,1.0,39.0,8.0,40.0,14.0,5.0,5.0,0.0,0.0,23.0,16.0,0.0,0.0,72.0,77.0,Orthodox,71.0,73.0,Orthodox,30.0,27.0
7316,2013-01-26,R,Sub,Middleweight,3,133,0.0,0.0,4.0,0.0,0.0,0.0,342.0,11.0,http://ufcstats.com/fighter-details/0dba4df5f34d5ff0,http://ufcstats.com/fighter-details/ab850a77a0fa487d,3,1033,170.0,122.0,86.0,14.0,6.0,4.0,0.0,0.0,111.0,64.0,84.0,12.0,92.0,47.0,78.0,11.0,8.0,6.0,5.0,1.0,11.0,11.0,1.0,0.0,60.0,25.0,82.0,11.0,2.0,1.0,2.0,1.0,49.0,38.0,0.0,0.0,72.0,77.0,Orthodox,70.0,74.0,Orthodox,30.0,25.0
7317,2022-06-25,R,KO,Light Heavyweight,1,75,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,http://ufcstats.com/fighter-details/9014c02eff8b3d62,http://ufcstats.com/fighter-details/6aae253467e8f9ce,3,375,19.0,15.0,4.0,3.0,0.0,0.0,0.0,0.0,19.0,15.0,4.0,3.0,13.0,9.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,4.0,3.0,15.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,76.0,77.0,Orthodox,72.0,77.0,Orthodox,31.0,27.0
7318,2022-03-12,B,KO,Light Heavyweight,3,44,0.0,1.0,0.0,0.0,0.0,0.0,14.0,39.0,http://ufcstats.com/fighter-details/6aae253467e8f9ce,http://ufcstats.com/fighter-details/e90a2f22417af68e,3,944,105.0,50.0,70.0,28.0,0.0,0.0,5.0,1.0,98.0,43.0,69.0,28.0,59.0,14.0,60.0,25.0,27.0,17.0,8.0,3.0,12.0,12.0,1.0,0.0,88.0,35.0,67.0,26.0,10.0,8.0,2.0,2.0,0.0,0.0,0.0,0.0,72.0,77.0,Orthodox,70.0,71.0,Southpaw,27.0,32.0
7319,2021-09-18,B,Dec,Light Heavyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,2.0,285.0,http://ufcstats.com/fighter-details/18b602842a24f7c5,http://ufcstats.com/fighter-details/6aae253467e8f9ce,3,1200,156.0,59.0,240.0,145.0,0.0,0.0,3.0,3.0,144.0,49.0,199.0,116.0,105.0,19.0,144.0,81.0,22.0,17.0,44.0,25.0,17.0,13.0,11.0,10.0,137.0,45.0,146.0,76.0,7.0,4.0,42.0,31.0,0.0,0.0,11.0,9.0,76.0,82.0,Southpaw,72.0,77.0,Orthodox,32.0,26.0
7320,2021-05-08,R,Dec,Middleweight,3,300,0.0,0.0,2.0,0.0,0.0,0.0,229.0,34.0,http://ufcstats.com/fighter-details/285ae0b4a68221f4,http://ufcstats.com/fighter-details/6aae253467e8f9ce,3,1200,155.0,79.0,144.0,64.0,5.0,2.0,2.0,1.0,145.0,71.0,136.0,58.0,134.0,61.0,83.0,20.0,5.0,4.0,33.0,25.0,6.0,6.0,20.0,13.0,117.0,48.0,127.0,51.0,3.0,3.0,9.0,7.0,25.0,20.0,0.0,0.0,70.0,73.0,Orthodox,72.0,77.0,Orthodox,30.0,26.0
7321,2020-12-19,R,Dec,Middleweight,3,300,1.0,0.0,0.0,0.0,0.0,0.0,171.0,34.0,http://ufcstats.com/fighter-details/6aae253467e8f9ce,http://ufcstats.com/fighter-details/830f60497fab345a,3,1200,234.0,159.0,81.0,40.0,2.0,0.0,4.0,1.0,187.0,120.0,81.0,40.0,133.0,70.0,68.0,28.0,53.0,49.0,9.0,8.0,1.0,1.0,4.0,4.0,118.0,59.0,77.0,39.0,63.0,57.0,4.0,1.0,6.0,4.0,0.0,0.0,72.0,77.0,Orthodox,74.0,80.0,Orthodox,26.0,32.0
7322,2020-09-08,R,KO,Light Heavyweight,2,121,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,http://ufcstats.com/fighter-details/6aae253467e8f9ce,http://ufcstats.com/fighter-details/eec3fe66a8b11a26,3,721,117.0,49.0,118.0,55.0,0.0,0.0,0.0,0.0,114.0,47.0,118.0,55.0,89.0,30.0,90.0,33.0,25.0,17.0,15.0,9.0,0.0,0.0,13.0,13.0,111.0,44.0,117.0,54.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,72.0,77.0,Orthodox,68.0,67.0,Orthodox,25.0,26.0
7323,2008-11-21,R,KO,Middleweight,1,136,,,,,,,,,http://ufcstats.com/fighter-details/f84dfc5a8d178403,http://ufcstats.com/fighter-details/0b534765dca35e71,3,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,74.0,Orthodox,72.0,74.0,Orthodox,29.0,29.0
7324,2008-02-01,R,KO,Middleweight,1,109,,,,,,,,,http://ufcstats.com/fighter-details/00e11b5c8b7bfeeb,http://ufcstats.com/fighter-details/0b534765dca35e71,3,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,77.0,Southpaw,72.0,74.0,Orthodox,23.0,29.0
7325,2013-02-16,R,KO,Middleweight,2,282,1.0,0.0,0.0,0.0,0.0,0.0,264.0,160.0,http://ufcstats.com/fighter-details/6809c31286b08d97,http://ufcstats.com/fighter-details/1d4bbaabd8b60173,3,882,118.0,72.0,102.0,61.0,0.0,0.0,6.0,5.0,102.0,56.0,78.0,39.0,66.0,31.0,62.0,26.0,34.0,23.0,16.0,13.0,2.0,2.0,0.0,0.0,16.0,3.0,18.0,5.0,81.0,50.0,29.0,19.0,5.0,3.0,31.0,15.0,73.0,73.0,Orthodox,71.0,71.0,Orthodox,30.0,31.0
7326,2023-03-04,B,Sub,Welterweight,3,257,0.0,0.0,0.0,1.0,0.0,0.0,72.0,223.0,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/01afe0916a40c7c5,3,1157,145.0,69.0,186.0,120.0,0.0,0.0,4.0,0.0,145.0,69.0,179.0,113.0,136.0,63.0,130.0,69.0,6.0,4.0,44.0,39.0,3.0,2.0,5.0,5.0,129.0,57.0,131.0,74.0,16.0,12.0,48.0,39.0,0.0,0.0,0.0,0.0,71.0,75.0,Southpaw,73.0,77.0,Orthodox,32.0,28.0
7327,2021-12-11,R,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/6d1bffff14897645,3,1200,162.0,86.0,229.0,91.0,0.0,0.0,4.0,1.0,161.0,85.0,229.0,91.0,145.0,73.0,195.0,62.0,9.0,5.0,17.0,12.0,7.0,7.0,17.0,17.0,161.0,85.0,228.0,90.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,71.0,75.0,Southpaw,72.0,73.0,Orthodox,31.0,35.0
7328,2021-05-08,R,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,103.0,230.0,http://ufcstats.com/fighter-details/84b3e7d38f2d2ec5,http://ufcstats.com/fighter-details/b997be68943010fc,3,1200,214.0,89.0,76.0,37.0,10.0,2.0,2.0,1.0,174.0,55.0,73.0,35.0,144.0,34.0,67.0,30.0,26.0,18.0,6.0,5.0,4.0,3.0,0.0,0.0,161.0,45.0,62.0,30.0,10.0,7.0,9.0,4.0,3.0,3.0,2.0,1.0,75.0,80.0,Orthodox,71.0,75.0,Southpaw,33.0,30.0
7329,2020-12-19,R,Dec,Welterweight,5,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,http://ufcstats.com/fighter-details/4a28cb716c19157a,http://ufcstats.com/fighter-details/b997be68943010fc,5,1800,428.0,191.0,205.0,110.0,0.0,0.0,0.0,0.0,406.0,171.0,179.0,85.0,354.0,124.0,161.0,71.0,46.0,41.0,11.0,8.0,6.0,6.0,7.0,6.0,398.0,165.0,169.0,79.0,8.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,72.0,75.0,Orthodox,71.0,75.0,Southpaw,37.0,30.0
7330,2019-12-14,R,KO,Welterweight,1,90,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/f2b6fdb20675b11c,3,390,23.0,15.0,10.0,5.0,0.0,0.0,0.0,0.0,23.0,15.0,10.0,5.0,18.0,12.0,3.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,20.0,12.0,10.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,71.0,75.0,Southpaw,70.0,71.0,Orthodox,29.0,28.0
7331,2019-07-27,R,KO,Welterweight,2,159,0.0,1.0,0.0,0.0,0.0,1.0,217.0,54.0,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/d8da10db80131bec,3,759,73.0,53.0,79.0,42.0,4.0,2.0,2.0,0.0,61.0,41.0,57.0,24.0,60.0,41.0,41.0,15.0,1.0,0.0,14.0,7.0,0.0,0.0,2.0,2.0,18.0,8.0,39.0,14.0,8.0,6.0,8.0,6.0,35.0,27.0,10.0,4.0,71.0,75.0,Southpaw,72.0,76.0,Orthodox,28.0,29.0
7332,2019-01-19,B,Dec,Welterweight,3,300,0.0,2.0,0.0,0.0,0.0,0.0,23.0,57.0,http://ufcstats.com/fighter-details/b1b0729d27936f2f,http://ufcstats.com/fighter-details/b997be68943010fc,3,1200,205.0,64.0,190.0,71.0,7.0,0.0,0.0,0.0,204.0,63.0,190.0,71.0,163.0,39.0,178.0,61.0,34.0,18.0,10.0,8.0,7.0,6.0,2.0,2.0,193.0,59.0,162.0,55.0,11.0,4.0,18.0,11.0,0.0,0.0,10.0,5.0,71.0,72.0,Orthodox,71.0,75.0,Southpaw,30.0,28.0
7333,2017-07-25,R,KO,Middleweight,1,116,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://ufcstats.com/fighter-details/b997be68943010fc,http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a,3,416,24.0,16.0,8.0,3.0,0.0,0.0,3.0,1.0,21.0,13.0,7.0,2.0,17.0,9.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,3.0,2.0,11.0,6.0,7.0,2.0,4.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,71.0,75.0,Southpaw,73.0,75.0,Orthodox,26.0,30.0
7334,2013-02-23,R,Dec,Welterweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,288.0,4.0,http://ufcstats.com/fighter-details/523fa774700d7d3f,http://ufcstats.com/fighter-details/d1a1314976c50bef,3,1200,368.0,198.0,160.0,71.0,5.0,2.0,0.0,0.0,334.0,166.0,152.0,63.0,270.0,116.0,131.0,45.0,47.0,34.0,14.0,11.0,17.0,16.0,7.0,7.0,275.0,129.0,137.0,52.0,24.0,15.0,15.0,11.0,35.0,22.0,0.0,0.0,71.0,75.0,Orthodox,71.0,72.0,Orthodox,28.0,29.0
7335,2012-06-08,R,KO,Welterweight,1,296,1.0,0.0,0.0,0.0,0.0,0.0,175.0,9.0,http://ufcstats.com/fighter-details/f5990c11974d8e9c,http://ufcstats.com/fighter-details/d1a1314976c50bef,3,596,57.0,38.0,59.0,39.0,1.0,1.0,1.0,0.0,28.0,18.0,35.0,19.0,21.0,12.0,26.0,10.0,6.0,5.0,9.0,9.0,1.0,1.0,0.0,0.0,16.0,10.0,24.0,10.0,8.0,6.0,11.0,9.0,4.0,2.0,0.0,0.0,72.0,74.0,Orthodox,71.0,72.0,Orthodox,36.0,29.0
7336,2011-10-01,R,KO,Welterweight,2,300,0.0,0.0,1.0,0.0,0.0,0.0,42.0,220.0,http://ufcstats.com/fighter-details/d1a1314976c50bef,http://ufcstats.com/fighter-details/cd12227edd3f134b,3,900,200.0,133.0,83.0,41.0,0.0,0.0,2.0,0.0,159.0,93.0,83.0,41.0,138.0,73.0,61.0,22.0,15.0,15.0,21.0,19.0,6.0,5.0,1.0,0.0,103.0,50.0,53.0,18.0,56.0,43.0,30.0,23.0,0.0,0.0,0.0,0.0,71.0,72.0,Orthodox,72.0,74.0,Orthodox,28.0,29.0
7337,2009-10-24,R,Dec,Lightweight,3,300,0.0,0.0,2.0,0.0,0.0,0.0,276.0,39.0,http://ufcstats.com/fighter-details/75e5fec9f72910ef,http://ufcstats.com/fighter-details/d1a1314976c50bef,3,1200,135.0,35.0,123.0,47.0,14.0,11.0,0.0,0.0,121.0,22.0,99.0,24.0,118.0,21.0,79.0,12.0,3.0,1.0,8.0,5.0,0.0,0.0,12.0,7.0,114.0,19.0,93.0,22.0,4.0,2.0,3.0,1.0,3.0,1.0,3.0,1.0,70.0,71.0,Southpaw,71.0,72.0,Orthodox,26.0,26.0
7338,2009-08-08,R,Dec,Lightweight,3,300,0.0,0.0,0.0,1.0,0.0,1.0,738.0,33.0,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1,http://ufcstats.com/fighter-details/d1a1314976c50bef,3,1200,148.0,105.0,91.0,65.0,5.0,3.0,0.0,0.0,48.0,21.0,48.0,24.0,42.0,17.0,42.0,20.0,5.0,4.0,3.0,2.0,1.0,0.0,3.0,2.0,20.0,10.0,31.0,8.0,0.0,0.0,6.0,6.0,28.0,11.0,11.0,10.0,68.0,70.0,Orthodox,71.0,72.0,Orthodox,30.0,26.0
7339,2008-04-02,R,Dec,Lightweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,492.0,93.0,http://ufcstats.com/fighter-details/d1a1314976c50bef,http://ufcstats.com/fighter-details/40a604761ca7d64d,3,1200,210.0,124.0,111.0,42.0,4.0,3.0,5.0,2.0,164.0,80.0,84.0,20.0,139.0,60.0,81.0,17.0,8.0,6.0,2.0,2.0,17.0,14.0,1.0,1.0,76.0,26.0,73.0,13.0,24.0,12.0,11.0,7.0,64.0,42.0,0.0,0.0,71.0,72.0,Orthodox,69.0,71.0,Orthodox,25.0,31.0
7340,2006-04-06,R,Dec,Welterweight,3,300,1.0,0.0,0.0,3.0,0.0,0.0,476.0,164.0,http://ufcstats.com/fighter-details/d1a1314976c50bef,http://ufcstats.com/fighter-details/79899ecf62020f6d,3,1200,150.0,68.0,117.0,80.0,0.0,0.0,2.0,2.0,126.0,46.0,56.0,31.0,126.0,46.0,37.0,17.0,0.0,0.0,10.0,5.0,0.0,0.0,9.0,9.0,57.0,12.0,34.0,19.0,3.0,1.0,6.0,4.0,66.0,33.0,16.0,8.0,71.0,72.0,Orthodox,67.0,70.0,Orthodox,23.0,23.0
7341,2022-11-12,R,KO,Light Heavyweight,1,224,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,http://ufcstats.com/fighter-details/9014c02eff8b3d62,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,3,524,23.0,14.0,14.0,2.0,0.0,0.0,0.0,0.0,23.0,14.0,14.0,2.0,15.0,8.0,7.0,0.0,2.0,2.0,4.0,1.0,6.0,4.0,3.0,1.0,20.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,76.0,77.0,Orthodox,72.0,78.0,Orthodox,32.0,28.0
7342,2022-07-30,R,KO,Light Heavyweight,2,213,0.0,0.0,0.0,0.0,0.0,0.0,241.0,0.0,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,http://ufcstats.com/fighter-details/260bd4cef10b033f,3,813,122.0,72.0,85.0,52.0,3.0,2.0,0.0,0.0,95.0,51.0,70.0,38.0,84.0,44.0,58.0,26.0,11.0,7.0,3.0,3.0,0.0,0.0,9.0,9.0,57.0,23.0,62.0,31.0,32.0,25.0,7.0,6.0,6.0,3.0,1.0,1.0,72.0,78.0,Orthodox,75.0,75.0,Southpaw,27.0,26.0
7343,2022-03-05,R,Dec,Light Heavyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,http://ufcstats.com/fighter-details/8667caa0451d245b,3,1200,178.0,81.0,192.0,97.0,5.0,1.0,0.0,0.0,160.0,64.0,190.0,95.0,126.0,36.0,177.0,84.0,10.0,7.0,13.0,11.0,24.0,21.0,0.0,0.0,150.0,55.0,187.0,92.0,10.0,9.0,3.0,3.0,0.0,0.0,0.0,0.0,72.0,78.0,Orthodox,77.0,83.0,Southpaw,27.0,29.0
7344,2021-10-23,R,KO,Light Heavyweight,1,78,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,http://ufcstats.com/fighter-details/f9d0cae37dabfafc,3,378,21.0,11.0,21.0,7.0,1.0,0.0,1.0,0.0,21.0,11.0,21.0,7.0,18.0,8.0,19.0,5.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,14.0,7.0,20.0,7.0,1.0,1.0,1.0,0.0,6.0,3.0,0.0,0.0,72.0,78.0,Orthodox,73.0,73.0,Orthodox,27.0,37.0
7345,2019-03-16,B,Dec,Light Heavyweight,3,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,http://ufcstats.com/fighter-details/8c57c7b8c3bab0eb,http://ufcstats.com/fighter-details/88d7b6d8230e1f3f,3,1200,36.0,20.0,156.0,139.0,0.0,0.0,5.0,3.0,27.0,11.0,86.0,70.0,17.0,5.0,74.0,60.0,7.0,3.0,2.0,2.0,3.0,3.0,10.0,8.0,19.0,7.0,24.0,16.0,8.0,4.0,6.0,4.0,0.0,0.0,56.0,50.0,72.0,78.0,Orthodox,73.0,78.0,Orthodox,24.0,32.0
