,Date,Winner,Method,Referee,N_rounds,W_round,W_round_time,R_fighter,B_fighter,R_KD,B_KD,R_sub_att,B_sub_att,R_rev,B_rev,R_ctrl,B_ctrl,R_total_str_att,R_total_str_land,B_total_str_att,B_total_str_land,R_TD_att,R_TD_land,B_TD_att,B_TD_land,R_sig_str_att,R_sig_str_land,B_sig_str_att,B_sig_str_land,R_sig_str_head_att,R_sig_str_head_land,B_sig_str_head_att,B_sig_str_head_land,R_sig_str_body_att,R_sig_str_body_land,B_sig_str_body_att,B_sig_str_body_land,R_sig_str_leg_att,R_sig_str_leg_land,B_sig_str_leg_att,B_sig_str_leg_land,R_sig_str_dist_att,R_sig_str_dist_land,B_sig_str_dist_att,B_sig_str_dist_land,R_sig_str_clinch_att,R_sig_str_clinch_land,B_sig_str_clinch_att,B_sig_str_clinch_land,R_sig_str_ground_att,R_sig_str_ground_land,B_sig_str_ground_att,B_sig_str_ground_land
4456,2014-04-19,Miesha Tate,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Miesha Tate,Liz Carmouche,0,0,2,0,0,0,0 days 00:05:53,0 days 00:06:30,124,82,95,75,7,1,7,5,57,27,34,18,41,20,16,4,9,2,5,3,7,5,13,11,36,9,23,7,6,3,7,7,15,15,4,4
4457,2014-04-19,Donald Cerrone,Submission,Jorge Alonso,3,1,0 days 00:03:15,Donald Cerrone,Edson Barboza,1,0,2,0,0,0,0 days 00:00:21,0 days 00:00:00,20,11,54,28,1,0,0,0,20,11,54,28,15,6,38,17,2,2,9,7,3,3,7,4,20,11,54,28,0,0,0,0,0,0,0,0
4458,2014-04-19,Yoel Romero,Decision - Unanimous,Jorge Ortiz,3,3,0 days 00:05:00,Brad Tavares,Yoel Romero,0,0,0,0,0,0,0 days 00:01:08,0 days 00:06:45,87,35,81,63,3,0,12,7,70,21,48,31,52,9,27,14,8,3,7,6,10,9,14,11,63,16,34,20,7,5,13,10,0,0,1,1
4459,2014-04-19,Khabib Nurmagomedov,Decision - Unanimous,John McCarthy,3,3,0 days 00:05:00,Rafael Dos Anjos,Khabib Nurmagomedov,0,0,0,0,0,0,0 days 00:00:13,0 days 00:09:47,76,40,135,72,1,0,12,6,56,20,97,36,39,11,83,24,14,7,8,6,3,2,6,6,52,18,72,14,3,1,4,4,1,1,21,18
4460,2014-04-19,Thiago Alves,Decision - Unanimous,Herb Dean,3,3,0 days 00:05:00,Thiago Alves,Seth Baczynski,0,0,0,0,0,0,0 days 00:00:04,0 days 00:00:47,240,120,336,91,1,0,8,0,236,116,335,90,156,45,283,55,22,19,36,21,58,52,16,14,220,106,328,87,16,10,7,3,0,0,0,0
4461,2014-04-19,Jorge Masvidal,Decision - Unanimous,Jorge Alonso,3,3,0 days 00:05:00,Jorge Masvidal,Pat Healy,0,0,0,0,0,0,0 days 00:03:17,0 days 00:05:35,132,105,155,84,1,1,14,2,95,69,100,32,68,45,65,7,15,13,25,15,12,11,10,10,73,50,82,20,21,18,18,12,1,1,0,0
4462,2014-04-19,Alex White,KO/TKO,Jorge Ortiz,3,1,0 days 00:01:28,Estevan Payan,Alex White,0,1,0,0,0,0,0 days 00:00:00,0 days 00:00:03,23,10,30,20,0,0,0,0,23,10,30,20,17,5,22,12,5,4,8,8,1,1,0,0,23,10,24,14,0,0,0,0,0,0,6,6
4463,2014-04-19,Caio Magalhaes,KO/TKO,John McCarthy,3,1,0 days 00:00:44,Caio Magalhaes,Luke Zachrich,1,0,0,0,0,0,0 days 00:00:03,0 days 00:00:00,28,18,11,3,0,0,0,0,26,16,11,3,22,13,8,1,4,3,0,0,0,0,3,2,15,7,10,3,6,4,1,0,5,5,0,0
4464,2014-04-19,Jordan Mein,Decision - Split,Herb Dean,3,3,0 days 00:05:00,Jordan Mein,Hernani Perpetuo,0,0,0,1,0,0,0 days 00:03:12,0 days 00:00:44,102,62,99,26,4,4,1,0,84,46,93,21,61,25,68,10,12,10,17,6,11,11,8,5,72,37,91,20,1,1,0,0,11,8,2,1
4465,2014-04-19,Dustin Ortiz,Decision - Split,Jorge Alonso,3,3,0 days 00:05:00,Dustin Ortiz,Ray Borg,0,0,0,2,1,1,0 days 00:05:23,0 days 00:06:00,144,107,37,21,4,2,8,5,80,46,27,12,43,14,21,9,33,28,5,3,4,4,1,0,39,12,14,5,27,22,7,2,14,12,6,5
4466,2014-04-19,Mirsad Bektic,Decision - Majority,Jorge Ortiz,3,3,0 days 00:05:00,Mirsad Bektic,Chas Skelly,0,0,0,0,1,1,0 days 00:04:55,0 days 00:01:33,148,80,101,32,4,2,4,0,90,27,85,19,85,25,83,17,5,2,1,1,0,0,1,1,77,18,73,10,4,2,9,6,9,7,3,3
4467,2014-04-19,Derrick Lewis,KO/TKO,John McCarthy,3,1,0 days 00:04:23,Derrick Lewis,Jack May,0,0,0,0,0,1,0 days 00:01:47,0 days 00:01:51,31,26,24,23,1,1,3,1,27,22,6,5,27,22,2,1,0,0,2,2,0,0,2,2,0,0,3,2,2,2,0,0,25,20,3,3
4468,2014-04-16,Tim Kennedy,Decision - Unanimous,Yves Lavigne,5,5,0 days 00:05:00,Michael Bisping,Tim Kennedy,0,0,0,0,0,0,0 days 00:00:03,0 days 00:12:01,151,53,141,76,0,0,11,5,137,40,106,51,128,35,78,32,8,4,19,12,1,1,9,7,135,38,82,36,2,2,7,6,0,0,17,9
4469,2014-04-16,Patrick Cote,Decision - Unanimous,Dan Miragliotta,3,3,0 days 00:05:00,Patrick Cote,Kyle Noke,0,0,0,0,0,0,0 days 00:07:14,0 days 00:00:26,162,127,103,67,9,3,0,0,61,33,85,50,45,22,42,20,9,5,23,12,7,6,20,18,23,6,62,33,12,5,13,8,26,22,10,9
4470,2014-04-16,Elias Theodorou,KO/TKO,Philippe Chartier,3,2,0 days 00:04:41,Sheldon Westcott,Elias Theodorou,0,0,0,0,0,0,0 days 00:03:21,0 days 00:04:04,37,18,132,98,4,2,3,3,31,13,103,73,23,9,82,57,7,3,15,10,1,1,6,6,22,7,38,21,9,6,13,11,0,0,52,41
4471,2014-04-16,Chad Laprise,Decision - Split,Yves Lavigne,3,3,0 days 00:05:00,Chad Laprise,Olivier Aubin-Mercier,0,0,0,0,0,0,0 days 00:00:14,0 days 00:01:05,175,72,117,46,0,0,9,2,174,71,116,45,127,30,96,30,23,18,18,13,24,23,2,2,161,64,111,41,12,6,5,4,1,1,0,0
4472,2014-04-16,Dustin Poirier,KO/TKO,Dan Miragliotta,3,2,0 days 00:00:42,Dustin Poirier,Akira Corassani,1,0,1,0,0,0,0 days 00:00:44,0 days 00:00:12,90,46,66,24,1,0,1,0,89,45,66,24,78,37,57,19,9,8,9,5,2,0,0,0,73,31,61,21,14,12,5,3,2,2,0,0
4473,2014-04-16,KJ Noons,KO/TKO,Philippe Chartier,3,1,0 days 00:00:30,Sam Stout,KJ Noons,0,1,0,0,0,0,0 days 00:00:00,0 days 00:00:03,8,5,11,7,0,0,0,0,8,5,11,7,3,1,4,3,1,0,0,0,4,4,7,4,8,5,8,5,0,0,0,0,0,0,3,2
4474,2014-04-16,Sarah Kaufman,Decision - Unanimous,Yves Lavigne,3,3,0 days 00:05:00,Sarah Kaufman,Leslie Smith,0,0,0,0,0,0,0 days 00:02:39,0 days 00:02:08,403,232,265,100,1,1,5,0,370,202,243,79,259,106,206,50,61,48,17,9,50,48,20,20,259,112,202,53,105,84,41,26,6,6,0,0
4475,2014-04-16,Ryan Jimmo,KO/TKO,Dan Miragliotta,3,1,0 days 00:04:27,Ryan Jimmo,Sean O'Connell,1,0,0,0,0,0,0 days 00:00:37,0 days 00:02:43,44,29,56,41,1,1,1,0,32,20,25,15,22,12,13,6,10,8,11,9,0,0,1,0,16,7,14,5,13,10,11,10,3,3,0,0
4476,2014-04-16,George Roop,Decision - Unanimous,Philippe Chartier,3,3,0 days 00:05:00,George Roop,Dustin Kimura,0,0,0,0,0,0,0 days 00:08:05,0 days 00:02:24,135,74,45,19,2,2,6,3,109,53,31,7,95,43,25,3,12,9,6,4,2,1,0,0,51,15,22,2,10,3,5,3,48,35,4,2
4477,2014-04-16,Mark Bocek,Decision - Split,Yves Lavigne,3,3,0 days 00:05:00,Mark Bocek,Mike de la Torre,0,0,0,0,0,0,0 days 00:06:14,0 days 00:01:08,209,108,270,144,13,3,2,1,171,70,177,57,136,45,159,43,25,17,17,13,10,8,1,1,121,31,157,38,50,39,19,18,0,0,1,1
4478,2014-04-16,Nordine Taleb,Decision - Unanimous,Dan Miragliotta,3,3,0 days 00:05:00,Nordine Taleb,Vik Grujic,0,0,0,0,0,0,0 days 00:10:40,0 days 00:00:02,161,131,72,44,4,4,1,0,75,48,32,4,43,24,27,3,26,22,5,1,6,2,0,0,26,9,29,2,9,9,3,2,40,30,0,0
4479,2014-04-16,Richard Walsh,Decision - Unanimous,Philippe Chartier,3,3,0 days 00:05:00,Richard Walsh,Chris Indich,0,0,0,2,0,0,0 days 00:10:23,0 days 00:01:18,212,153,65,27,9,5,1,0,122,71,49,12,93,50,32,3,20,15,5,1,9,6,12,8,52,16,39,9,53,39,10,3,17,16,0,0
4480,2014-04-16,Mitch Gagnon,Decision - Unanimous,Dan Miragliotta,3,3,0 days 00:05:00,Mitch Gagnon,Tim Gorman,0,0,5,0,0,0,0 days 00:03:08,0 days 00:06:49,144,93,106,50,3,2,10,0,98,47,69,15,70,22,64,12,20,19,1,1,8,6,4,2,72,27,53,8,14,11,13,7,12,9,3,0
4481,2014-04-11,Roy Nelson,KO/TKO,Leon Roberts,5,1,0 days 00:03:37,Antonio Rodrigo Nogueira,Roy Nelson,0,2,0,0,0,0,0 days 00:00:00,0 days 00:00:10,37,12,36,20,0,0,0,0,37,12,35,19,36,12,33,18,1,0,2,1,0,0,0,0,37,12,34,18,0,0,0,0,0,0,1,1
